Timestamp;Me identifico;Tengo;Estoy trabajando en;Salario mensual BRUTO (en tu moneda local);Salario mensual NETO (en tu moneda local)
7/18/2020 13:07:50;Hombre;31;Argentina;50662;40000
7/18/2020 13:18:15;Hombre;34;Argentina;162000;115000
7/18/2020 13:22:48;Hombre;33;Argentina;76000;65000
7/18/2020 13:41:40;Mujer;29;Argentina;130000;96678
7/18/2020 13:59:34;Hombre;24;Argentina;51200;42700
7/18/2020 14:14:13;Hombre;28;Argentina;35000;30050
7/18/2020 14:16:21;Hombre;27;Argentina;93000;90000
7/18/2020 14:56:34;Mujer;28;Argentina;65000;54000
7/18/2020 15:05:25;Otros;23;Argentina;36400;34000
7/18/2020 15:22:48;Hombre;28;Argentina;62000;48000
7/18/2020 15:25:12;Hombre;25;Argentina;89924;71973
7/18/2020 15:29:57;Mujer;26;Argentina;32209;30000
7/18/2020 15:32:06;Hombre;32;Argentina;250000;25000
7/18/2020 15:45:19;Hombre;23;Argentina;70000;60000
7/18/2020 15:49:57;Hombre;25;Argentina;78000;65000
7/18/2020 16:00:37;Hombre;53;Argentina;250000;200000
7/18/2020 16:09:46;Hombre;42;Argentina;150000;110000
7/18/2020 16:13:49;Hombre;35;Argentina;141600;103000
7/18/2020 16:18:34;Hombre;25;Argentina;58000;49000
7/18/2020 16:19:43;Hombre;29;Argentina;105000;85000
7/18/2020 16:26:04;Hombre;26;Argentina;73000;61000
7/18/2020 16:42:47;Hombre;31;Argentina;140000;106000
7/18/2020 16:49:14;Hombre;32;Argentina;95000;70000
7/18/2020 16:54:17;Hombre;25;Argentina;87000;70000
7/18/2020 16:56:43;Hombre;35;Argentina;82000;80000
7/18/2020 17:07:46;Otros;39;Argentina;93000;72
7/18/2020 18:29:34;Hombre;33;Argentina;125000;100000
7/18/2020 18:51:51;Hombre;30;Argentina;33925;39000
7/18/2020 19:24:33;Hombre;24;Argentina;100000;100000
7/18/2020 19:30:14;Hombre;35;Argentina;160800;111800
7/18/2020 19:39:50;Mujer;22;Argentina;67000;54000
7/18/2020 19:44:14;Hombre;43;Argentina;160000;140000
7/18/2020 19:45:30;Mujer;33;Argentina;44000;40000
7/18/2020 19:48:47;Hombre;29;Argentina;286000;181000
7/18/2020 19:52:20;Hombre;26;Argentina;110000;80000
7/18/2020 20:02:48;Hombre;35;Argentina;170000;124000
7/18/2020 20:28:48;Hombre;32;Argentina;44972;37328
7/18/2020 20:29:24;Hombre;21;Argentina;42000;36000
7/18/2020 20:42:31;Mujer;33;Argentina;49397,59;41000
7/18/2020 21:01:40;Hombre;31;Argentina;306000;200000
7/18/2020 21:25:00;Hombre;32;Argentina;75000;60000
7/18/2020 21:34:31;Mujer;30;Argentina;60000;49000
7/18/2020 21:51:17;Hombre;38;Argentina;116000;90000
7/18/2020 22:02:18;Hombre;32;Argentina;56250;46700
7/18/2020 22:05:12;Mujer;27;Argentina;55;45600
7/18/2020 23:19:35;Hombre;39;Argentina;279000;190000
7/19/2020 0:01:21;Mujer;35;Argentina;60000;50000
7/19/2020 1:35:27;Hombre;38;Argentina;437500;394375
7/19/2020 1:48:35;Hombre;33;Argentina;120000;80000
7/19/2020 1:57:48;Hombre;34;Argentina;170000;100000
7/19/2020 2:13:03;Hombre;39;Argentina;145000;95000
7/19/2020 2:22:26;Hombre;27;Paraguay;3500000;3000000
7/19/2020 2:40:16;Hombre;32;Chile;900000;685000
7/19/2020 2:53:51;Hombre;26;Argentina;138000;100000
7/19/2020 4:37:16;Hombre;30;Argentina;52000;46000
7/19/2020 12:11:41;Mujer;24;Argentina;38500;31000
7/19/2020 12:35:51;Hombre;26;Argentina;117000;84000
7/19/2020 13:13:33;Mujer;28;Argentina;140438;97027
7/19/2020 13:51:07;Mujer;30;Argentina;176000;120000
7/19/2020 14:22:53;Hombre;33;Argentina;80000;65000
7/19/2020 15:20:59;Hombre;36;Argentina;100000;90000
7/19/2020 15:24:30;Hombre;37;Argentina;100000;90000
7/19/2020 15:56:48;Hombre;29;Honduras;14000;13500
7/19/2020 16:07:14;Hombre;42;Argentina;150000;110000
7/19/2020 16:43:06;Hombre;34;Argentina;102850;81213
7/19/2020 16:47:58;Hombre;50;Bolivia;50000;50000
7/19/2020 16:58:15;Hombre;26;Argentina;125000;95000
7/19/2020 17:11:12;Hombre;29;Argentina;103000;80400
7/19/2020 17:52:30;Hombre;41;Argentina;205000;179000
7/19/2020 19:06:00;Hombre;24;Argentina;50100;42000
7/19/2020 19:21:27;Hombre;33;Argentina;90000;70000
7/19/2020 20:21:39;Hombre;43;Argentina;116000;88000
7/19/2020 20:23:29;Hombre;31;Uruguay;151999;96010
7/19/2020 20:44:18;Hombre;34;Argentina;300000;200000
7/19/2020 21:40:27;Hombre;52;Argentina;115000;100000
7/19/2020 21:47:55;Otros;57;Argentina;98000;76800
7/19/2020 22:00:25;Hombre;24;Argentina;80000;70000
7/19/2020 23:12:01;Mujer;34;Argentina;118500;88900
7/19/2020 23:48:27;Hombre;34;Argentina;205000;141000
7/19/2020 23:56:17;Mujer;27;Argentina;750000;750000
7/20/2020 0:19:15;Mujer;32;Argentina;115000;95000
7/20/2020 0:36:09;Hombre;23;Argentina;156000;107000
7/20/2020 0:37:31;Hombre;38;Argentina;280000;196000
7/20/2020 0:45:49;Hombre;32;Argentina;200000;150000
7/20/2020 4:01:32;Hombre;30;Argentina;115000;95000
7/20/2020 4:44:37;Hombre;32;Argentina;160000;140000
7/20/2020 7:04:39;Mujer;37;Argentina;120000;95000
7/20/2020 7:55:03;Hombre;29;Argentina;150000;90000
7/20/2020 8:28:24;Hombre;27;Argentina;550000;500000
7/20/2020 8:54:38;Hombre;29;Argentina;48400;38000
7/20/2020 9:10:05;Mujer;47;Argentina;70000;63000
7/20/2020 9:35:55;Hombre;36;Argentina;100024;82936
7/20/2020 9:55:13;Hombre;31;Argentina;114000;100000
7/20/2020 10:02:25;Hombre;43;Argentina;120000;98000
7/20/2020 10:06:39;Hombre;29;Argentina;42123;32700
7/20/2020 10:19:32;Hombre;36;Argentina;500000;500000
7/20/2020 10:20:28;Mujer;27;Argentina;55341,56;43590,87
7/20/2020 10:23:55;Hombre;32;Argentina;120000;90000
7/20/2020 10:39:07;Mujer;25;Argentina;45000;37000
7/20/2020 10:43:42;Hombre;28;Argentina;103800;80400
7/20/2020 11:09:44;Mujer;53;Argentina;20000;20000
7/20/2020 11:09:54;Hombre;40;Argentina;248000;175000
7/20/2020 11:17:59;Hombre;40;Argentina;30000;22000
7/20/2020 11:21:27;Hombre;35;Argentina;200000;159000
7/20/2020 11:29:17;Hombre;28;Argentina;72000;60000
7/20/2020 11:41:03;Hombre;24;Argentina;70000;60000
7/20/2020 11:42:00;Hombre;24;Argentina;44000;36500
7/20/2020 11:45:52;Mujer;26;Argentina;55000;50000
7/20/2020 11:51:26;Hombre;27;Argentina;74000;61420
7/20/2020 12:08:35;Mujer;33;Argentina;77;60
7/20/2020 12:17:21;Hombre;24;Argentina;63000;58000
7/20/2020 12:22:28;Hombre;24;Argentina;51000;44000
7/20/2020 12:24:08;Mujer;22;Argentina;32.941;27.342
7/20/2020 12:40:23;Hombre;28;Argentina;53000;50000
7/20/2020 12:43:51;Hombre;35;Argentina;200000;159000
7/20/2020 13:05:49;Hombre;22;Argentina;42000;35000
7/20/2020 13:10:27;Hombre;35;Argentina;80000;72000
7/20/2020 13:11:22;Hombre;38;Argentina;95000;75000
7/20/2020 13:27:09;Hombre;25;Argentina;55000;44500
7/20/2020 13:37:37;Hombre;30;Argentina;115000;88000
7/20/2020 13:51:00;Hombre;23;Argentina;110000;85000
7/20/2020 13:51:54;Mujer;44;Argentina;100000;80000
7/20/2020 13:53:23;Hombre;29;Argentina;125000;110000
7/20/2020 13:54:05;Hombre;29;Argentina;115000;85000
7/20/2020 14:05:32;Hombre;23;Argentina;69000;57000
7/20/2020 14:08:39;Hombre;27;Argentina;102000;80000
7/20/2020 14:12:05;Mujer;45;Argentina;69700;61000
7/20/2020 14:14:42;Hombre;36;Argentina;73000;53000
7/20/2020 14:17:39;Hombre;38;Argentina;130000;93000
7/20/2020 14:36:18;Hombre;35;Argentina;440000;380000
7/20/2020 14:40:49;Hombre;30;Argentina;87800;73000
7/20/2020 14:52:08;Hombre;28;Argentina;77800;62500
7/20/2020 14:54:06;Hombre;23;Argentina;130000;90000
7/20/2020 15:05:18;Hombre;28;México;30000;24000
7/20/2020 15:10:05;Hombre;36;Argentina;102680;80231
7/20/2020 15:11:06;Hombre;36;Argentina;65000;50000
7/20/2020 16:15:18;Hombre;20;Argentina;25000;21000
7/20/2020 16:32:56;Mujer;32;Argentina;50000;
7/20/2020 16:36:09;Hombre;26;Argentina;70000;65000
7/20/2020 16:56:21;Hombre;31;Argentina;60000;47000
7/20/2020 17:03:50;Hombre;28;Argentina;1;
7/20/2020 17:05:36;Hombre;33;Argentina;135000;92000
7/20/2020 17:37:34;Hombre;26;Argentina;74000;60900
7/20/2020 17:58:08;Mujer;22;Argentina;80000;64000
7/20/2020 18:05:04;Hombre;22;Argentina;90000;50000
7/20/2020 18:51:33;Hombre;33;Argentina;46000;38000
7/20/2020 19:42:29;Hombre;43;Argentina;135000;105000
7/20/2020 20:29:33;Hombre;49;Argentina;100000;70000
7/20/2020 20:55:49;Hombre;32;Argentina;69000;57700
7/20/2020 21:02:12;Hombre;26;Argentina;130000;100000
7/20/2020 21:37:42;Hombre;31;Argentina;100000;83000
7/20/2020 22:27:44;Hombre;40;Argentina;650000;370000
7/20/2020 22:41:36;Mujer;24;Argentina;15000;12000
7/20/2020 22:49:53;Hombre;27;Argentina;64000;52500
7/20/2020 22:52:09;Hombre;29;Argentina;100000;83000
7/20/2020 23:09:58;Hombre;27;Argentina;120000;95000
7/20/2020 23:23:48;Hombre;34;Argentina;180000;120000
7/20/2020 23:40:00;Hombre;30;Argentina;96000;79700
7/20/2020 23:40:22;Hombre;43;Argentina;252000;156000
7/20/2020 23:58:19;Hombre;41;Argentina;170000;130000
7/21/2020 0:31:53;Hombre;27;Argentina;550000;500000
7/21/2020 0:56:38;Hombre;29;Argentina;80000;63000
7/21/2020 1:12:30;Hombre;29;Argentina;38700;38700
7/21/2020 1:15:10;Hombre;29;Argentina;38700;38700
7/21/2020 1:20:55;Mujer;32;México;26000;
7/21/2020 2:42:22;Hombre;29;Argentina;100445;81545
7/21/2020 3:23:06;Hombre;34;Argentina;1;75800
7/21/2020 4:32:49;Hombre;45;Argentina;250000;200000
7/21/2020 7:25:03;Hombre;25;Argentina;37500;31500
7/21/2020 7:39:54;Hombre;43;Argentina;100000;80000
7/21/2020 8:17:26;Hombre;40;Argentina;90361;74096
7/21/2020 9:06:54;Hombre;24;Argentina;50000;40000
7/21/2020 9:25:43;Hombre;40;Argentina;140000;110000
7/21/2020 9:34:28;Hombre;42;Argentina;197680;143175
7/21/2020 9:53:34;Hombre;22;Argentina;56000;47000
7/21/2020 9:54:43;Hombre;32;Argentina;115000;97000
7/21/2020 9:58:52;Mujer;38;Argentina;100000;80000
7/21/2020 10:05:42;Hombre;51;Argentina;130000;100000
7/21/2020 10:09:17;Hombre;32;Argentina;80000;72000
7/21/2020 10:11:13;Hombre;42;Argentina;60000;52000
7/21/2020 10:13:38;Hombre;38;Argentina;50000;40000
7/21/2020 10:13:57;Hombre;24;Argentina;73923;65000
7/21/2020 10:15:09;Hombre;24;Argentina;52600;42600
7/21/2020 10:15:37;Hombre;29;Argentina;41500;40000
7/21/2020 10:17:09;Mujer;28;Argentina;50000;50000
7/21/2020 10:18:09;Hombre;30;Argentina;112800;86000
7/21/2020 10:19:58;Hombre;32;Argentina;50512;56830
7/21/2020 10:20:31;Hombre;42;Argentina;125000;95000
7/21/2020 10:24:50;Hombre;25;Argentina;680000;397000
7/21/2020 10:25:05;Hombre;25;Argentina;680000;397000
7/21/2020 10:29:11;Hombre;33;Argentina;145121;108000
7/21/2020 10:33:37;Hombre;26;Argentina;46030,06;37436,26
7/21/2020 10:38:19;Hombre;27;Argentina;100000;78000
7/21/2020 10:38:41;Hombre;37;Argentina;123000;90000
7/21/2020 10:44:14;Hombre;37;Argentina;140000;100000
7/21/2020 10:45:55;Hombre;31;Argentina;1439100;1066000
7/21/2020 10:48:03;Hombre;26;Argentina;200000;130000
7/21/2020 10:49:16;Hombre;33;Argentina;202346,08;
7/21/2020 10:54:25;Hombre;43;Argentina;95000;75000
7/21/2020 10:59:42;Mujer;30;Argentina;82000;66000
7/21/2020 10:59:56;Hombre;34;Argentina;88000;92000
7/21/2020 11:02:29;Mujer;21;Argentina;98280;84000
7/21/2020 11:09:44;Hombre;43;Paraguay;28000000;24000000
7/21/2020 11:11:25;Hombre;37;Argentina;185000;140000
7/21/2020 11:13:54;Hombre;39;Argentina;120000;99500
7/21/2020 11:14:16;Hombre;37;Argentina;60000;110000
7/21/2020 11:16:18;Hombre;31;Argentina;48331;43000
7/21/2020 11:16:38;Hombre;36;Argentina;100000;124000
7/21/2020 11:17:53;Mujer;30;Argentina;41;34,03
7/21/2020 11:19:23;Hombre;25;Argentina;70041,54;58134,48
7/21/2020 11:22:49;Mujer;37;Argentina;70000;58000
7/21/2020 11:24:53;Mujer;32;Argentina;61312;50890
7/21/2020 11:37:55;Hombre;40;Argentina;210000;185000
7/21/2020 11:44:20;Mujer;31;Argentina;100000;82000
7/21/2020 11:52:46;Hombre;26;Argentina;82200;66938
7/21/2020 11:56:06;Mujer;34;Argentina;123000;92000
7/21/2020 11:59:16;Hombre;24;Argentina;40000;
7/21/2020 12:03:05;Hombre;36;Argentina;102000;54000
7/21/2020 12:06:50;Mujer;38;Argentina;195000;150000
7/21/2020 12:08:55;Hombre;31;Argentina;72600;60000
7/21/2020 12:09:41;Hombre;31;Argentina;250000;180000
7/21/2020 12:16:05;Mujer;24;Argentina;75000;64000
7/21/2020 12:22:57;Mujer;21;Argentina;50000;40500
7/21/2020 12:27:30;Hombre;41;Uruguay;195000;150000
7/21/2020 12:27:31;Hombre;34;Argentina;130000;97000
7/21/2020 12:46:54;Hombre;39;Argentina;90000;79000
7/21/2020 13:12:24;Otros;24;Argentina;250000;175000
7/21/2020 13:21:15;Mujer;23;Argentina;38000;32000
7/21/2020 13:42:05;Hombre;45;Argentina;58000;50000
7/21/2020 13:59:26;Mujer;29;Argentina;54000;47000
7/21/2020 14:13:55;Hombre;26;Argentina;180000;150000
7/21/2020 14:30:25;Mujer;32;Argentina;144000;140000
7/21/2020 14:31:32;Hombre;29;Argentina;65000;58000
7/21/2020 14:41:22;Hombre;38;República Dominicana;80000;70000
7/21/2020 14:49:20;Mujer;27;Argentina;103000;83000
7/21/2020 15:04:30;Hombre;20;Argentina;25000;19000
7/21/2020 15:21:32;Hombre;27;Argentina;77000;64000
7/21/2020 15:33:29;Hombre;36;Argentina;125000;100000
7/21/2020 15:40:45;Hombre;31;Argentina;101000;75000
7/21/2020 16:19:24;Hombre;34;Argentina;100000;
7/21/2020 16:23:03;Hombre;36;Argentina;180000;124000
7/21/2020 16:31:46;Hombre;35;Argentina;60000;49800
7/21/2020 16:44:50;Hombre;32;Argentina;78000;65000
7/21/2020 17:28:16;Mujer;26;Argentina;70000;60000
7/21/2020 17:29:34;Hombre;20;Argentina;50000;42000
7/21/2020 18:02:06;Hombre;52;Argentina;75000;61000
7/21/2020 18:10:10;Hombre;24;Argentina;110000;86000
7/21/2020 18:26:09;Hombre;36;Argentina;129000;95000
7/21/2020 19:09:04;Hombre;26;Argentina;190000;175000
7/21/2020 19:10:50;Mujer;32;Argentina;82100;52800
7/21/2020 19:17:17;Hombre;44;Argentina;180000;125000
7/21/2020 19:22:06;Hombre;35;Argentina;900000;500000
7/21/2020 19:22:14;Hombre;43;Argentina;145000;112000
7/21/2020 19:26:59;Mujer;30;Argentina;85000;70000
7/21/2020 19:28:29;Mujer;23;Argentina;37000;31000
7/21/2020 19:29:28;Mujer;31;Argentina;44150;36644,5
7/21/2020 19:38:58;Mujer;26;Argentina;70000;60000
7/21/2020 19:46:17;Hombre;41;Argentina;80000;7000
7/21/2020 20:04:27;Hombre;34;Argentina;65000;50000
7/21/2020 20:09:37;Hombre;37;Argentina;140000;115000
7/21/2020 20:17:52;Hombre;40;Argentina;250000;180000
7/21/2020 20:19:21;Hombre;38;Argentina;480000;380000
7/21/2020 20:23:04;Hombre;35;Argentina;78811;64491
7/21/2020 21:01:02;Hombre;45;Argentina;51500;
7/21/2020 21:04:27;Hombre;38;Argentina;70000;60000
7/21/2020 21:53:25;Hombre;46;Argentina;110000;108000
7/21/2020 22:00:28;Mujer;47;Argentina;25000;23000
7/21/2020 22:05:54;Hombre;24;Argentina;38000;35000
7/21/2020 22:29:27;Hombre;29;Argentina;125000;101000
7/21/2020 22:50:24;Hombre;31;Paraguay;5500000;5000000
7/21/2020 22:56:19;Hombre;31;Argentina;65000;53000
7/21/2020 22:56:26;Hombre;19;Argentina;8500;
7/21/2020 23:01:45;Hombre;28;Argentina;206039;141304
7/21/2020 23:14:29;Mujer;25;Argentina;129000;92500
7/21/2020 23:31:21;Hombre;22;Argentina;31000;26000
7/21/2020 23:50:26;Hombre;25;Argentina;33000;27000
7/22/2020 0:08:05;Hombre;40;Argentina;140000;100000
7/22/2020 0:17:38;Hombre;26;Argentina;95000;80000
7/22/2020 0:23:32;Hombre;32;Argentina;90000;70000
7/22/2020 0:39:42;Hombre;45;Argentina;190000;160000
7/22/2020 0:53:21;Mujer;38;Argentina;85000;73000
7/22/2020 1:00:01;Hombre;37;Argentina;70000;75000
7/22/2020 1:01:30;Hombre;32;Argentina;120000;88
7/22/2020 7:10:59;Hombre;37;Argentina;40000;38000
7/22/2020 8:10:14;Hombre;28;Argentina;69007,14;55550,75
7/22/2020 8:49:13;Hombre;32;Argentina;105000;82000
7/22/2020 9:11:55;Hombre;40;Argentina;180266;91940
7/22/2020 9:24:00;Hombre;28;Argentina;67000;54000
7/22/2020 9:42:25;Hombre;42;Argentina;70000;60000
7/22/2020 10:11:32;Hombre;41;Argentina;148;140
7/22/2020 10:20:17;Hombre;36;Argentina;50000;40000
7/22/2020 10:25:51;Hombre;29;Argentina;61280;52500
7/22/2020 10:36:56;Hombre;30;Argentina;112000;86000
7/22/2020 10:43:37;Hombre;44;Argentina;20000;140000
7/22/2020 11:33:30;Hombre;42;Argentina;200000;155000
7/22/2020 11:36:16;Hombre;32;Argentina;106000;82000
7/22/2020 11:38:17;Mujer;37;Argentina;40000;43000
7/22/2020 11:39:46;Hombre;36;Argentina;97000;75000
7/22/2020 11:40:25;Hombre;32;Argentina;60000;49850
7/22/2020 12:29:27;Hombre;23;Argentina;90000;72290
7/22/2020 12:40:28;Hombre;38;Argentina;82000;63000
7/22/2020 12:43:32;Hombre;30;Argentina;56000;52500
7/22/2020 12:57:43;Hombre;35;Argentina;200000;130000
7/22/2020 13:09:12;Hombre;32;Argentina;160000;110000
7/22/2020 13:09:46;Hombre;19;Argentina;85000;68000
7/22/2020 13:10:47;Hombre;22;Argentina;120000;100000
7/22/2020 13:11:59;Otros;31;Argentina;102500;81000
7/22/2020 13:14:05;Hombre;30;Argentina;216220;130000
7/22/2020 13:14:18;Hombre;27;Argentina;145000;98000
7/22/2020 13:15:50;Hombre;40;Argentina;144000;106000
7/22/2020 13:18:10;Hombre;28;Argentina;106478;85879
7/22/2020 13:20:16;Hombre;33;Argentina;140000;106000
7/22/2020 13:22:43;Mujer;40;Argentina;191000;121000
7/22/2020 13:23:00;Hombre;39;Argentina;228000;145000
7/22/2020 13:24:44;Hombre;48;Argentina;280000;190000
7/22/2020 13:25:48;Hombre;41;Argentina;201000;132000
7/22/2020 13:25:50;Hombre;29;Argentina;140000;100000
7/22/2020 13:26:12;Hombre;37;Argentina;176131;119835
7/22/2020 13:26:26;Hombre;26;Argentina;110000;84
7/22/2020 13:29:04;Hombre;52;Argentina;156000;109000
7/22/2020 13:33:32;Hombre;40;Argentina;170000;125000
7/22/2020 13:36:03;Mujer;40;Argentina;66090;62156
7/22/2020 13:39:00;Hombre;57;Argentina;114000;91000
7/22/2020 13:39:46;Hombre;29;Argentina;36000;31000
7/22/2020 13:40:11;Mujer;26;Argentina;100000;85000
7/22/2020 13:41:29;Hombre;28;Argentina;173340;122000
7/22/2020 13:43:19;Hombre;25;Argentina;76000;63000
7/22/2020 13:46:55;Mujer;29;Argentina;179000;125000
7/22/2020 13:47:13;Hombre;27;Argentina;89000;73000
7/22/2020 13:48:11;Hombre;20;Argentina;92000;78000
7/22/2020 13:48:09;Hombre;35;Argentina;85600;76000
7/22/2020 13:49:16;Hombre;24;Argentina;139150;106,4
7/22/2020 13:50:36;Hombre;33;Argentina;175000;127000
7/22/2020 13:52:27;Hombre;38;Argentina;122000;86000
7/22/2020 13:52:31;Hombre;29;Argentina;111111;83000
7/22/2020 14:03:01;Hombre;31;Argentina;117000;85000
7/22/2020 14:03:18;Hombre;28;Argentina;86500;71000
7/22/2020 14:05:15;Hombre;30;Argentina;85000;73000
7/22/2020 14:06:43;Hombre;25;Argentina;85000;75000
7/22/2020 14:07:29;Hombre;34;Argentina;125100;93800
7/22/2020 14:08:03;Hombre;35;Argentina;135000;110000
7/22/2020 14:10:14;Hombre;31;Argentina;104630,98;77407,1
7/22/2020 14:16:53;Hombre;36;Argentina;100000;75000
7/22/2020 14:18:28;Hombre;35;Argentina;175000;120000
7/22/2020 14:19:00;Hombre;43;Argentina;138000;96000
7/22/2020 14:19:40;Hombre;27;Argentina;103000;79
7/22/2020 14:20:54;Mujer;39;Argentina;130;35000
7/22/2020 14:22:27;Hombre;31;Argentina;160000;100000
7/22/2020 14:22:58;Hombre;28;Argentina;120000;100000
7/22/2020 14:26:29;Hombre;33;Argentina;176000;123000
7/22/2020 14:29:15;Hombre;26;Argentina;160000;10000
7/22/2020 14:30:00;Hombre;32;Argentina;145000;100000
7/22/2020 14:32:00;Hombre;38;Argentina;105000;85000
7/22/2020 14:32:19;Hombre;38;Argentina;109000;82000
7/22/2020 14:34:21;Hombre;28;Argentina;100700;80000
7/22/2020 14:37:59;Mujer;33;Argentina;73000;60000
7/22/2020 14:40:37;Mujer;46;Argentina;92000;83000
7/22/2020 14:46:30;Hombre;34;Argentina;175000;127000
7/22/2020 14:48:11;Mujer;38;Argentina;109;85
7/22/2020 14:49:41;Hombre;31;Argentina;94377;81938
7/22/2020 14:50:22;Hombre;29;Argentina;115000;85000
7/22/2020 14:51:31;Hombre;26;Argentina;120000;93000
7/22/2020 14:52:00;Hombre;31;Argentina;125000;105000
7/22/2020 14:59:29;Hombre;39;Argentina;160000;120000
7/22/2020 15:02:16;Hombre;41;Argentina;145000;91000
7/22/2020 15:06:30;Hombre;32;Argentina;202773;120000
7/22/2020 15:07:52;Hombre;22;Argentina;95000;70000
7/22/2020 15:17:36;Hombre;28;Argentina;120000;97000
7/22/2020 15:18:04;Hombre;37;Argentina;265000;190000
7/22/2020 15:18:20;Hombre;36;Argentina;136000;100000
7/22/2020 15:19:48;Hombre;37;Argentina;183000;130000
7/22/2020 15:20:17;Hombre;48;Argentina;180000;120000
7/22/2020 15:20:18;Hombre;39;Argentina;98800;77500
7/22/2020 15:20:39;Mujer;36;Argentina;89000;66000
7/22/2020 15:26:18;Hombre;42;Argentina;190000;110000
7/22/2020 15:29:42;Hombre;20;Argentina;91200;
7/22/2020 15:35:23;Hombre;33;Argentina;170000;102000
7/22/2020 15:36:22;Hombre;24;Argentina;30000;30000
7/22/2020 15:36:42;Hombre;26;Argentina;147000;109000
7/22/2020 15:39:05;Hombre;34;Argentina;80000;70000
7/22/2020 15:40:44;Mujer;36;Argentina;62000;54000
7/22/2020 15:41:10;Hombre;45;Argentina;140000;117000
7/22/2020 15:41:23;Hombre;48;Argentina;350000;350000
7/22/2020 15:45:20;Hombre;34;Argentina;109000;91000
7/22/2020 15:49:37;Mujer;36;Argentina;39175,51;32515,67
7/22/2020 15:49:54;Hombre;20;Argentina;31000;24500
7/22/2020 15:52:48;Hombre;30;Argentina;101000;80000
7/22/2020 16:00:35;Hombre;29;Argentina;130000;98000
7/22/2020 16:03:12;Hombre;25;Argentina;125000;90000
7/22/2020 16:03:30;Hombre;30;Argentina;150000;100000
7/22/2020 16:03:56;Hombre;20;Argentina;56000;56000
7/22/2020 16:07:27;Hombre;26;Argentina;138000;107000
7/22/2020 16:11:15;Mujer;37;Argentina;100;78000
7/22/2020 16:11:41;Mujer;28;Argentina;113000;91000
7/22/2020 16:17:48;Hombre;29;Argentina;98800;78000
7/22/2020 16:18:25;Hombre;29;Argentina;173754;123242
7/22/2020 16:23:54;Hombre;32;Argentina;140000;110000
7/22/2020 16:24:52;Hombre;34;Argentina;160000;110000
7/22/2020 16:27:36;Hombre;25;Argentina;100000;80000
7/22/2020 16:37:38;Hombre;31;Argentina;170000;120000
7/22/2020 16:38:07;Hombre;23;Argentina;125000;100000
7/22/2020 16:43:03;Hombre;27;Argentina;300000;195000
7/22/2020 16:54:01;Hombre;26;Argentina;60000;50000
7/22/2020 17:06:44;Hombre;26;Argentina;120000;90000
7/22/2020 17:07:34;Hombre;22;Argentina;450;
7/22/2020 17:14:08;Hombre;23;Argentina;9500;82000
7/22/2020 17:57:00;Hombre;45;Argentina;110;90000
7/22/2020 18:01:32;Hombre;32;Argentina;135000;100000
7/22/2020 18:03:49;Mujer;39;Argentina;195000;102000
7/22/2020 18:06:00;Hombre;27;Argentina;130000;100000
7/22/2020 18:09:10;Hombre;40;Argentina;100000;85000
7/22/2020 18:37:46;Hombre;31;Argentina;78000;64000
7/22/2020 18:40:39;Hombre;32;Argentina;95000;80000
7/22/2020 18:58:46;Hombre;36;Argentina;98280;84000
7/22/2020 19:31:42;Hombre;35;Argentina;120000;80000
7/22/2020 19:34:05;Hombre;35;Argentina;97000;82000
7/22/2020 19:34:55;Hombre;35;Argentina;85000;74000
7/22/2020 19:57:49;Hombre;28;Argentina;94320;70944
7/22/2020 20:26:00;Hombre;39;Argentina;158000;
7/22/2020 21:02:28;Hombre;31;Argentina;110000;110000
7/22/2020 21:17:21;Hombre;51;Argentina;110000;
7/22/2020 21:38:37;Hombre;27;Argentina;96000;66000
7/22/2020 21:58:22;Hombre;29;Argentina;150000;110000
7/22/2020 21:58:36;Hombre;29;Argentina;150000;110000
7/22/2020 22:13:57;Hombre;43;Argentina;90000;65000
7/22/2020 22:21:23;Hombre;43;Argentina;90;65
7/22/2020 22:22:05;Hombre;40;Argentina;150000;100000
7/22/2020 22:34:42;Hombre;23;Argentina;40000;33000
7/22/2020 22:34:59;Hombre;23;Argentina;40000;33000
7/22/2020 22:38:22;Hombre;25;Argentina;100000;81000
7/22/2020 23:49:26;Hombre;41;Argentina;1200000;90000
7/23/2020 0:10:48;Hombre;41;Argentina;183000;136000
7/23/2020 1:13:41;Hombre;40;Argentina;175000;135000
7/23/2020 1:52:51;Hombre;40;Argentina;90000;70000
7/23/2020 2:29:19;Hombre;39;Argentina;82000;78000
7/23/2020 2:58:18;Hombre;34;Uruguay;165000;130000
7/23/2020 8:39:43;Hombre;36;Argentina;210000;144000
7/23/2020 9:49:53;Hombre;26;Argentina;140;105
7/23/2020 10:01:48;Hombre;38;Argentina;150000;103000
7/23/2020 10:02:38;Hombre;36;Argentina;50000;40000
7/23/2020 10:11:53;Hombre;26;Argentina;120000;90000
7/23/2020 10:13:49;Hombre;34;Argentina;180000;120000
7/23/2020 10:36:47;Hombre;31;Argentina;92000;73000
7/23/2020 10:45:10;Hombre;34;Argentina;21100;
7/23/2020 11:07:54;Hombre;37;Argentina;400000;370000
7/23/2020 12:29:39;Hombre;39;Argentina;60000;55000
7/23/2020 13:01:03;Hombre;28;Argentina;129556,98;102472,12
7/23/2020 13:59:22;Hombre;39;Argentina;130000;95000
7/23/2020 14:09:10;Hombre;25;Argentina;110000;84000
